"gid","mc","bm","x","y","czfl","szs","szsq","szq","xzjb","yygs"
34358,永丰站,"010102003000184",115.4559770172485,27.296724680760075,末站,江西省,吉安市,永丰县,,
34359,泰和站,"010102003000185",114.90637848186157,26.812394027952628,末站,江西省,吉安市,泰和县,,
30253,GX33阀室,"010102007001602",116.61132358130027,39.04638634843719,阀室,河北省,廊坊市,霸州市,,
34777,浦北末站,"010102006000069",109.5257575274205,22.223755301434462,末站,广西壮族自治区,钦州市,浦北县,,
34344,弋阳站,"010102003000171",117.45470620936447,28.404449821112816,末站,江西省,上饶市,戈阳县,,
34360,万安站,"010102003000186",114.79847301073157,26.456153628248277,末站,江西省,吉安市,万安县,,
34361,井冈山站,"010102003000187",114.27621052834236,26.740463975744337,末站,江西省,吉安市,井冈山市,,
23187,"146#","010102007001430",114.709880380369,26.09680194881714,阀室,江西省,赣州市,赣县区,国家,中石油
34362,赣县站,"010102003000188",115.08039277317714,25.948919887092867,末站,江西省,赣州市,赣县区,,
34370,石城站,"010102003000196",116.29240908710868,26.14051898742022,末站,江西省,赣州市,石城县,,
20827,,"010010000090",115.98071092218952,29.82489974103461,,,,,,
34363,赣州站,"010102003000189",114.91526726937714,25.923088579845253,末站,江西省,赣州市,章贡区,,
34364,上犹站,"010102003000190",114.58444610465953,25.78405868749048,末站,江西省,赣州市,上犹区,,
34365,南康站,"010102003000191",114.78517905664096,25.670415047597317,末站,江西省,赣州市,南康区,,
34366,大余站,"010102003000192",114.40857457344353,25.437813747125936,末站,江西省,赣州市,大余县,,
34371,宁都站,"010102003000197",115.99940003660402,26.257834295888642,末站,江西省,赣州市,宁都去,,
34367,兴国站,"010102003000193",115.67420692493928,26.477106031755053,末站,江西省,赣州市,兴国县,,
34368,于都站,"010102003000194",115.62190782656474,26.15135304169662,末站,江西省,赣州市,于都县,,
34372,会昌站,"010102003000198",115.76070158756652,25.589679155199004,末站,江西省,赣州市,会昌县,,
34369,吉安站,"010102003000195",114.96536680684588,27.097095684731016,末站,江西省,吉安市,吉州区,,
34357,永新站,"010102003000182",114.3787408688844,27.101895062105783,末站,江西省,吉安市,永新县,,
34346,玉山站,"010102003000172",118.30318695902405,28.691540591657187,末站,江西省,上饶市,玉山县,,
34350,樟树站,"010102003000183",115.47791768085193,27.971256649163035,末站,江西省,宜春市,樟树市,,
34347,八景站,"010102003000173",115.4835740523958,28.176011397501092,末站,江西省,宜春市,高安市,,
34354,上栗站,"010102003000179",113.81536266123102,27.88497047282651,末站,江西省,萍乡市,上栗县,,
34348,丰城站,"010102003000174",115.7143950947568,28.16461310236494,末站,江西省,宜春市,丰城市,,
34349,峡江站,"010102003000175",115.3368911509233,27.60949503890697,末站,江西省,吉安市,峡江区,,
20825,五桥天然气储备站(万州末站),"010102003000089",108.43576032984679,30.748346113217487,末站,重庆市,重庆市,万州区,国家,""
34355,芦溪站,"010102003000180",114.00335183321585,27.652930235453894,末站,江西省,萍乡市,芦溪县,,
34373,乐陵站,"010102003000199",117.22804383227133,37.72653418817698,末站,山东省,德州市,乐陵市,,
34351,分宜站,"010102003000176",114.61667387245143,27.851433487431,末站,江西省,新余市,分宜县,,
34352,万载站,"010102003000177",114.41041616020014,28.109205094785445,末站,江西省,宜春市,万载县,,
34353,宜春站,"010102003000178",114.39015870677552,27.818049002370554,末站,江西省,宜春市,袁州区,,
21244,萍乡分输站,"010102005000300",113.86171324694814,27.7005419589751,分输站,江西省,萍乡市,上栗县,国家,""
31082,高开区站,"010102005000393",114.48575858532476,36.66173567346221,分输站,河北省,邯郸市,丛台区,,
34356,安福站,"010102003000181",114.62742873839154,27.372260892209145,末站,江西省,吉安市,安福县,,
34375,垦利分输站,"010102005000433",118.65240065936509,37.5907728353861,分输站,山东省,东营市,垦利区,,
34374,东明炼厂站,"010102003000200",115.18664496060372,35.27233403929824,末站,山东省,菏泽市,东明县,,
34376,河口末站,"010102003000201",118.53218187912603,37.8960027790557,末站,山东省,东营市,河口区,,
34377,沂水分输站,"010102005000434",118.65976914707697,35.84671593952011,分输站,山东省,临沂市,沂水县,,
21086,云应盐穴储气库,"010101001000029",113.65930919587468,30.870086031117953,储气库,湖北省,孝感市,应城市,国家,湖北省天然气发展有限公司
35196,平南末站,"010102006000081",110.39835683961454,23.516283552917564,末站,广西壮族自治区,贵港市,平南县,,
22432,王场,"010102007000039",108.06664326052505,30.399735374887896,阀室,重庆市,重庆市,忠县,国家,""
21139,邹平分输站,"010102005000282",117.71316283178496,37.06608176996194,分输站,山东省,滨州市,邹平市,国家,""
29296,"9#","010102007000111",117.71284348249812,37.051772336129034,阀室,山东省,滨州市,邹平市,国家,中石油
34343,鹰潭站,"010102003000170",117.02890266083742,28.257373077050246,末站,江西省,鹰潭市,贵溪市,,
27456,靖边压气站,"010102001000006",108.77990217173812,37.57959142887462,压气站,陕西省,榆林市,靖边县,国家,中石油
21114,燕鸽湖分输站,"010102005000356",106.15624640742652,38.36503321071764,分输站,宁夏回族自治区,银川市,永宁县,国家,中石油
34403,浏阳站,"010102006000043",113.56059397339477,28.14434877812939,末站,湖南省,长沙市,浏阳市,,
22091,"53#","010102007000139",99.2191407811164,39.36599229299947,阀室,甘肃省,酒泉市,肃州区,国家,""
21416,红柳压气站,"010102001000038",94.78664598093522,40.941700995842645,压气站,甘肃省,酒泉市,敦煌市,国家,中石油
21966,"26#","010102007000381",90.40788498745201,42.45803083290352,阀室,新疆维吾尔自治区,吐鲁番市,鄯善县,国家,""
34404,联平分输站,"010102005000444",112.79479411487488,26.385647883363234,分输站,湖南省,衡阳市,耒阳市,,
30243,临港分输站,"010102005000382",117.71226512106706,38.9517623626512,分输站,天津市,天津市,滨海新区,,
34406,永兴分输站,"010102005000445",113.02434117099152,26.15037738633715,分输站,湖南省,郴州市,永兴县,,
34407,永兴末站,"010102006000045",113.0810849061181,26.146991784487387,末站,湖南省,郴州市,永兴县,,
27500,内蒙盈通,"010101003000201",113.30883566665635,40.99872685322773,液厂,内蒙古自治区,乌兰察布市,集宁区,,
29738,莱钢末站,"010102003000060",117.87409570591453,36.09069359747978,末站,山东省,济南市,钢城区,国家,中石油
29746,东营末站,"010102003000063",118.65129830703552,37.43785703870845,末站,山东省,东营市,东营区,国家,中石油
35211,昭通末站,"010102006000091",103.68135727043231,27.291176915779392,末站,云南省,昭通市,昭阳区,,
35218,英买力输气站,"010102005000486",82.64476667868396,41.681436162350295,分输站,新疆维吾尔自治区,阿克苏地区,新和县,,
34409,南丹分输站,"010102005000446",107.59397775581382,24.993100109786166,分输站,广西壮族自治区,河池市,南丹县,,
21216,国家电投荆门高新,"010102005000044",112.21841666522272,30.91793121532886,分输站,湖北省,荆门市,掇刀区,国家,""
22092,"54#","010102007000140",99.48368337100918,39.26556094429432,阀室,甘肃省,张掖市,高台县,国家,""
21658,神池清管站,"010102006000001",112.18835216909406,39.241406141233675,分输清管站,山西省,朔州市,朔城区,国家,中石油
22182,"5#","010102007000559",86.03509703422674,41.8121552083795,阀室,新疆维吾尔自治区,巴音郭楞蒙古自治州,库尔勒市,国家,""
29798,通州南站,"010102003000065",116.61898483804805,39.84391954336873,末站,北京市,北京市,通州区,国家,中石油
20930,江汉盐穴储气库注采站,"010101001000030",112.7959851632623,30.497498945135153,储气库,湖北省,潜江市,潜江市,省,""
21156,王家沟末站,"010102003000012",87.11298412610022,44.0638665476298,末站,新疆维吾尔自治区,昌吉回族自治州,昌吉市,国家,中石油
30247,定兴分输站,"010102005000384",115.77668289764365,39.12759487231868,分输站,河北省,保定市,定兴县,,
21386,清远分输站,"010102005000125",113.18081163340446,23.60275450440215,分输站,广东省,清远市,清城区,国家,中石油
21450,长沙分输压气站,"010102005000225",113.1850306052723,28.256234580557877,分输站,湖南省,长沙市,长沙县,国家,""
21898,"7#","010102007000321",86.33942502529625,41.754872508424945,阀室,新疆维吾尔自治区,巴音郭楞蒙古自治州,库尔勒市,国家,""
34414,罗城末站,"010102006000049",108.88939345051726,24.761157372992656,末站,广西壮族自治区,河池市,罗城仫佬族自治县,,
34408,清溪清管站,"010102002000030",114.16505290884714,22.856705580755882,清管站,广东省,东莞市,东莞市,,
34410,天峨末站,"010102006000046",107.10807021244887,25.123482960364846,末站,广西壮族自治区,河池市,天峨县,,
34411,东兰分输站,"010102005000447",107.34476303068077,24.50201885711852,分输站,广西壮族自治区,河池市,东兰县,,
34412,凤山末站,"010102006000047",107.08748822825477,24.552758934827477,末站,广西壮族自治区,河池市,凤山县,,
21688,乌兰察布压气站,"010102001000078",113.19372384482187,40.851229663733655,压气站,内蒙古自治区,乌兰察布市,察哈尔右翼前旗,国家,中石油
29789,双合首站,"010102003000066",125.20487845999185,45.790038086514365,末站,黑龙江省,大庆市,肇州县,国家,中石油
21237,永州首站,"010102004000001",111.79739195188627,26.343870263959207,首站,湖南省,永州市,零陵区,国家,""
21520,梧州分输清管站,"010102002000011",111.23876675465566,23.410634981369405,清管站,广西壮族自治区,梧州市,万秀区,国家,""
21087,文96地下储气库,"010101001000013",115.09747501444906,35.88158376763246,储气库,河南省,濮阳市,清丰县,国家,
21092,大港储气库,"010101001000014",117.52680404544697,38.88256728791344,储气库,天津市,天津市,滨海新区,国家,
35199,东兴末站,"010102006000084",107.99491430503758,21.559848489288015,末站,广西壮族自治区,防城港市,东兴末站,,
34418,柳江末站,"010102006000052",109.22929844316825,24.2137950193404,末站,广西壮族自治区,柳州市,柳江区,,
35198,岑溪末站,"010102006000083",111.03836915005803,22.976315117610746,末站,广西壮族自治区,梧州市,岑溪市,,
34419,柳北分输站,"010102005000448",109.49334658954888,24.438912848915873,分输站,广西壮族自治区,柳州市,柳北区,,
34421,柳城分输站,"010102005000450",109.27853400345462,24.660992494337634,分输站,广西壮族自治区,柳州市,柳城县,,
34420,鱼峰分输站,"010102005000449",109.45521090756051,24.27426857783806,分输站,广西壮族自治区,柳州市,鱼峰区,,
34417,鹿寨末站,"010102006000051",109.7304510481833,24.475513260995893,末站,广西壮族自治区,柳州市,鹿寨县,,
35197,藤县末站,"010102006000082",110.92057128189899,23.376644228120657,末站,广西壮族自治区,梧州市,藤县,,
21245,株洲分输站,"010102005000301",113.27921377863476,27.8355314882544,分输站,湖南省,株洲市,芦淞区,国家,""
21355,长沙分输站,"010102005000004",113.28604334904136,28.338345792553152,分输站,湖南省,长沙市,长沙县,国家,""
21921,"8#","010102007000344",86.41647901681986,41.72920630546316,阀室,新疆维吾尔自治区,巴音郭楞蒙古自治州,尉犁县,国家,""
34746,三江末站,"010102006000053",109.58905425605074,25.74198361875928,末站,广西壮族自治区,柳州市,三江侗族自治区,,
34745,融安分输站,"010102005000452",109.42398386389341,25.248436431735207,分输站,广西壮族自治区,柳州市,融安县,,
35206,凯里末站,"010102006000087",107.90104076208897,26.64956262259673,末站,贵州省,黔东南苗族侗族自治州,凯里市,,
35202,毕节末站,"010102005000481",105.2807247902733,27.300134706257225,分输站,贵州省,毕节市,七星关区,,
35204,凤岗分输站,"010102005000482",107.577060165852,27.856825581690693,分输站,贵州省,遵义市,凤冈县,,
28920,监利清管站,"010102002000023",112.94454968760704,29.841537578901903,清管站,湖北省,荆州市,监利市,国家,中石油
21535,仙桃分输站,"010102005000177",113.44147797308337,30.35235137580432,分输站,湖北省,仙桃市,仙桃市,国家,""
21264,鄯乌线末站,"010102003000029",87.58020741673299,43.75487348627417,末站,新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,国家,中石油
23124,周家河阀室(川气东送),"010102007000062",114.01378614432994,30.282810139686536,阀室,湖北省,武汉市,汉南区,国家,""
29695,北杨集阀室,"010102007000063",115.96249681354107,36.521850825975925,阀室,山东省,聊城市,东昌府区,国家,中石油
34415,忻城末站,"010102006000050",108.75384597188189,24.12227421295467,末站,广西壮族自治区,柳州市,忻城县,,
34744,融水分输站,"010102005000451",109.30271423712995,25.07551820574616,分输站,广西壮族自治区,柳州市,融水苗族自治区,,
27501,云南先锋,"010101003000200",103.2041539927507,25.56415770879974,液厂,云南省,昆明市,寻甸回族彝族自治县,,
29294,商河分输站,"010102005000139",117.13571675435568,37.30206540721572,分输站,山东省,济南市,商河县,国家,中石油
28983,都匀末站,"010102003000086",107.51710500838192,26.328450283095577,末站,贵州省,黔南布依族苗族自治州,三都水族自治县,,中石油
35203,绥阳末站,"010102006000085",107.21037276269271,27.982665239612544,末站,贵州省,遵义市,绥阳县,,
35205,铜仁分输站,"010102006000086",109.17983216677084,27.745361381526294,末站,贵州省,铜仁市,碧江区,,
35208,瓮安末站,"010102006000088",107.44713013386094,27.090784424471227,末站,贵州省,黔东南布依族苗族自治州,瓮安县,,
35207,麻江分输站,"010102005000483",107.55872277960047,26.50660571740589,分输站,贵州省,黔东南苗族侗族自治州,麻江县,,
21628,"43阀室","010102007001437",116.74556679956787,39.79613769493923,阀室,北京市,北京市,通州区,国家,中石油
35200,六枝特分输站,"010102005000479",105.51021827176471,26.205725106112208,分输站,贵州省,六盘水市,六枝特区,,
